om, year, month, day, date, time, timezone, state, state_fips, state_number, knots, injuries, fatalities, loss, crop_loss, latitude, longitude, endlat, endlon, length, width, zs,zn,zg,z_fips1, z_fips2, , z_fips4, mt
478350,2013,10,31,2013-10-31,19:15:00,3,KY,21,0,52,0,0,0.01,0,37.18,-88.98,37.18,-88.98,0,0,0,0,0,7,0,0,0,EG
488357,2013,10,31,2013-10-31,19:19:00,3,KY,21,0,65,0,0,0.015,0,36.8399,-88.9602,36.8404,-88.9589,0,0,0,0,0,39,0,0,0,EG
480987,2013,10,31,2013-10-31,19:38:00,3,IN,18,0,56,0,0,0.006,0,39.69,-86.28,39.69,-86.28,0,0,0,0,0,97,0,0,0,EG
480988,2013,10,31,2013-10-31,19:38:00,3,IN,18,0,50,0,0,0,0,39.72,-86.29,39.72,-86.29,0,0,0,0,0,97,0,0,0,MG
481793,2013,10,31,2013-10-31,19:41:00,3,IN,18,0,56,0,0,0.003,0,39.9,-86.05,39.9,-86.05,0,0,0,0,0,97,0,0,0,EG
481800,2013,10,31,2013-10-31,19:42:00,3,IN,18,0,56,0,0,0.004,0,39.9414,-86.0602,39.9414,-86.0602,0,0,0,0,0,57,0,0,0,EG
478346,2013,10,31,2013-10-31,19:42:00,3,IL,17,0,52,0,0,0.03,0,37.15,-88.73,37.15,-88.73,0,0,0,0,0,127,0,0,0,EG
481794,2013,10,31,2013-10-31,19:44:00,3,IN,18,0,61,0,0,0,0,39.65,-86.12,39.65,-86.12,0,0,0,0,0,97,0,0,0,EG
480251,2013,10,31,2013-10-31,19:45:00,3,TN,47,0,50,0,0,0,0,35.9694,-89.3896,36.0369,-89.2698,0,0,0,0,0,45,0,0,0,EG
481801,2013,10,31,2013-10-31,19:45:00,3,IN,18,0,61,0,0,0.001,0,39.72,-86.09,39.72,-86.09,0,0,0,0,0,97,0,0,0,EG
481802,2013,10,31,2013-10-31,19:45:00,3,IN,18,0,56,0,0,0.01,0,39.49,-86.06,39.49,-86.06,0,0,0,0,0,81,0,0,0,EG
481803,2013,10,31,2013-10-31,19:47:00,3,IN,18,0,52,0,0,0.0005,0,39.49,-86.06,39.49,-86.06,0,0,0,0,0,81,0,0,0,EG
481804,2013,10,31,2013-10-31,19:49:00,3,IN,18,0,61,0,0,0.0015,0,39.794,-85.9773,39.794,-85.9773,0,0,0,0,0,97,0,0,0,EG
481795,2013,10,31,2013-10-31,19:54:00,3,IN,18,0,54,0,0,0,0,39.8,-86.26,39.8,-86.26,0,0,0,0,0,97,0,0,0,MG
481805,2013,10,31,2013-10-31,19:59:00,3,IN,18,0,56,0,0,0.005,0,39.44,-85.88,39.44,-85.88,0,0,0,0,0,145,0,0,0,EG
478353,2013,10,31,2013-10-31,20:00:00,3,KY,21,0,52,0,0,0.03,0,37.83,-87.58,37.83,-87.58,0,0,0,0,0,101,0,0,0,EG
481796,2013,10,31,2013-10-31,20:03:00,3,IN,18,0,52,0,0,0,0,39.7898,-85.7794,39.7898,-85.7794,0,0,0,0,0,59,0,0,0,MG
481797,2013,10,31,2013-10-31,20:03:00,3,IN,18,0,52,0,0,0.0035,0,39.35,-85.97,39.35,-85.97,0,0,0,0,0,81,0,0,0,EG
481806,2013,10,31,2013-10-31,20:04:00,3,IN,18,0,52,0,0,0.002,0,40.09,-85.69,40.09,-85.69,0,0,0,0,0,95,0,0,0,EG
480252,2013,10,31,2013-10-31,20:05:00,3,TN,47,0,59,0,0,0,0,36.07,-89,36.13,-88.98,0,0,0,0,0,53,0,0,0,EG
481798,2013,10,31,2013-10-31,20:05:00,3,IN,18,0,56,0,0,0,0,39.79,-85.77,39.79,-85.77,0,0,0,0,0,59,0,0,0,MG
478355,2013,10,31,2013-10-31,20:10:00,3,KY,21,0,65,0,0,0.005,0,37.0493,-88.2685,37.0493,-88.2685,0,0,0,0,0,139,0,0,0,EG
478358,2013,10,31,2013-10-31,20:10:00,3,IN,18,0,56,0,0,0.03,0,37.95,-87.42,37.95,-87.42,0,0,0,0,0,173,0,0,0,EG
478356,2013,10,31,2013-10-31,20:16:00,3,KY,21,0,56,0,0,0.002,0,37.1235,-88.1478,37.1235,-88.1478,0,0,0,0,0,143,0,0,0,EG
481799,2013,10,31,2013-10-31,20:20:00,3,IN,18,0,65,0,0,0.003,0,40.2,-85.39,40.2,-85.39,0,0,0,0,0,35,0,0,0,EG
481807,2013,10,31,2013-10-31,20:20:00,3,IN,18,0,56,0,0,0.0085,0,39.9,-85.52,39.9,-85.52,0,0,0,0,0,65,0,0,0,EG
481808,2013,10,31,2013-10-31,20:24:00,3,IN,18,0,61,0,0,0.02,0,39.6112,-85.4678,39.6112,-85.4678,0,0,0,0,0,139,0,0,0,EG
477709,2013,10,31,2013-10-31,20:32:00,3,IN,18,0,50,0,0,0.001,0,39.8,-85.21,39.8,-85.21,0,0,0,0,0,177,0,0,0,EG
477710,2013,10,31,2013-10-31,20:35:00,3,IN,18,0,50,0,0,0.001,0,39.92,-85.17,39.92,-85.17,0,0,0,0,0,177,0,0,0,EG
478352,2013,10,31,2013-10-31,20:35:00,3,KY,21,0,70,0,0,0.25,0,36.6901,-88.0974,36.6901,-88.0974,0,0,0,0,0,35,0,0,0,EG
478354,2013,10,31,2013-10-31,20:35:00,3,KY,21,0,56,0,0,0.004,0,37.77,-86.9,37.62,-87.12,0,0,0,0,0,59,0,0,0,MG
478359,2013,10,31,2013-10-31,20:35:00,3,IN,18,0,59,0,0,0,0,37.88,-87.05,37.88,-87.05,0,0,0,0,0,147,0,0,0,MG
477711,2013,10,31,2013-10-31,20:36:00,3,IN,18,0,50,0,0,0.002,0,39.87,-85.12,39.87,-85.12,0,0,0,0,0,177,0,0,0,EG
477836,2013,10,31,2013-10-31,20:36:00,3,OH,39,0,50,0,0,0.002,0,40.69,-84.65,40.69,-84.65,0,0,0,0,0,107,0,0,0,EG
481809,2013,10,31,2013-10-31,20:37:00,3,IN,18,0,56,0,0,0.015,0,40.07,-85.11,40.07,-85.11,0,0,0,0,0,135,0,0,0,EG
480985,2013,10,31,2013-10-31,20:40:00,3,IN,18,0,52,0,0,0.0005,0,39.01,-85.63,39.01,-85.63,0,0,0,0,0,79,0,0,0,EG
477714,2013,10,31,2013-10-31,20:46:00,3,IN,18,0,50,0,0,0,0,39.7,-85.13,39.7,-85.13,0,0,0,0,0,41,0,0,0,MG
477712,2013,10,31,2013-10-31,20:47:00,3,IN,18,0,50,0,0,0.02,0,39.8068,-84.95,39.8068,-84.95,0,0,0,0,0,177,0,0,0,EG
477713,2013,10,31,2013-10-31,20:51:00,3,IN,18,0,50,0,0,0.015,0,39.83,-84.89,39.83,-84.89,0,0,0,0,0,177,0,0,0,EG
478351,2013,10,31,2013-10-31,20:51:00,3,KY,21,0,52,0,0,0.02,0,36.87,-87.82,36.87,-87.82,0,0,0,0,0,221,0,0,0,EG
477717,2013,10,31,2013-10-31,20:55:00,3,IN,18,0,50,0,0,0.001,0,39.35,-85.11,39.35,-85.11,0,0,0,0,0,47,0,0,0,EG
480253,2013,10,31,2013-10-31,20:55:00,3,TN,47,0,50,0,0,0,0,36.2877,-88.3253,36.2711,-88.32,0,0,0,0,0,79,0,0,0,EG
480304,2013,10,31,2013-10-31,21:00:00,3,TN,47,0,57,0,0,0.005,0,35.98,-87.12,35.98,-87.12,0,0,0,0,0,187,0,0,0,MG
480321,2013,10,31,2013-10-31,21:00:00,3,TN,47,0,52,0,0,0.003,0,36.1015,-86.8774,36.1015,-86.8774,0,0,0,0,0,37,0,0,0,EG
476209,2013,10,31,2013-10-31,21:04:00,3,KY,21,0,52,0,0,0,0,37.83,-86.68,37.83,-86.68,0,0,0,0,0,91,0,0,0,EG
477715,2013,10,31,2013-10-31,21:04:00,3,IN,18,0,50,0,0,0.01,0,39.2772,-85.1197,39.2772,-85.1197,0,0,0,0,0,137,0,0,0,EG
477716,2013,10,31,2013-10-31,21:08:00,3,IN,18,0,54,0,0,0,0,39.13,-85.13,39.13,-85.13,0,0,0,0,0,137,0,0,0,MG
477833,2013,10,31,2013-10-31,21:10:00,3,OH,39,0,50,0,0,0.01,0,39.99,-84.55,39.99,-84.55,0,0,0,0,0,37,0,0,0,EG
476211,2013,10,31,2013-10-31,21:12:00,3,KY,21,0,50,0,0,0,0,38.28,-84.84,38.28,-84.84,0,0,0,0,0,73,0,0,0,MG
477837,2013,10,31,2013-10-31,21:14:00,3,OH,39,0,50,0,0,0.005,0,40.22,-84.41,40.22,-84.41,0,0,0,0,0,149,0,0,0,EG
480305,2013,10,31,2013-10-31,21:15:00,3,TN,47,0,52,0,0,0.001,0,35.9379,-88.1495,35.9379,-88.1495,0,0,0,0,0,5,0,0,0,EG
480306,2013,10,31,2013-10-31,21:15:00,3,TN,47,0,52,0,0,0.002,0,36.4128,-86.7085,36.4128,-86.7085,0,0,0,0,0,165,0,0,0,EG
480307,2013,10,31,2013-10-31,21:20:00,3,TN,47,0,52,0,0,0.001,0,35.9689,-88.0916,35.9689,-88.0916,0,0,0,0,0,5,0,0,0,EG
476206,2013,10,31,2013-10-31,21:20:00,3,KY,21,0,52,0,0,0,0,38.21,-85.57,38.21,-85.57,0,0,0,0,0,111,0,0,0,EG
477834,2013,10,31,2013-10-31,21:25:00,3,OH,39,0,50,0,0,0.01,0,39.88,-84.27,39.88,-84.27,0,0,0,0,0,113,0,0,0,EG
477835,2013,10,31,2013-10-31,21:25:00,3,OH,39,0,50,0,0,0.001,0,40.15,-84.25,40.15,-84.25,0,0,0,0,0,109,0,0,0,EG
477838,2013,10,31,2013-10-31,21:25:00,3,OH,39,0,50,0,0,0.05,0,39.7,-84.37,39.7,-84.37,0,0,0,0,0,113,0,0,0,EG
480308,2013,10,31,2013-10-31,21:25:00,3,TN,47,0,52,0,0,0.002,0,36.4728,-87.9153,36.4728,-87.9153,0,0,0,0,0,161,0,0,0,EG
477890,2013,10,31,2013-10-31,21:28:00,3,OH,39,0,50,0,0,0.003,0,39.9543,-84.1958,39.9543,-84.1958,0,0,0,0,0,109,0,0,0,EG
476212,2013,10,31,2013-10-31,21:30:00,3,KY,21,0,50,0,0,0,0,38.27,-85.54,38.27,-85.54,0,0,0,0,0,111,0,0,0,EG
477894,2013,10,31,2013-10-31,21:30:00,3,OH,39,0,50,0,0,0.01,0,39.8914,-84.192,39.8941,-84.173,0,0,0,0,0,113,0,0,0,EG
477893,2013,10,31,2013-10-31,21:32:00,3,OH,39,0,50,0,0,0,0,40.38,-84.03,40.38,-84.03,0,0,0,0,0,149,0,0,0,MG
477842,2013,10,31,2013-10-31,21:33:00,3,OH,39,0,55,1,0,0.01,0,39.5603,-84.2719,39.5603,-84.2719,0,0,0,0,0,165,0,0,0,EG
477869,2013,10,31,2013-10-31,21:33:00,3,OH,39,0,61,0,0,0.05,0,40.06,-84.09,40.06,-84.09,0,0,0,0,0,109,0,0,0,EG
476216,2013,10,31,2013-10-31,21:34:00,3,KY,21,0,52,0,0,0,0,37.93,-85.73,37.93,-85.73,0,0,0,0,0,29,0,0,0,EG
477844,2013,10,31,2013-10-31,21:34:00,3,OH,39,0,55,0,0,0.015,0,39.7961,-84.1271,39.7961,-84.1271,0,0,0,0,0,113,0,0,0,EG
477840,2013,10,31,2013-10-31,21:35:00,3,OH,39,0,50,0,0,0.01,0,39.72,-84.17,39.72,-84.17,0,0,0,0,0,113,0,0,0,EG
476218,2013,10,31,2013-10-31,21:38:00,3,KY,21,0,52,0,0,0,0,38.04,-84.46,38.04,-84.46,0,0,0,0,0,67,0,0,0,EG
477871,2013,10,31,2013-10-31,21:39:00,3,OH,39,0,50,0,0,0.001,0,39.7,-84.15,39.7,-84.15,0,0,0,0,0,113,0,0,0,EG
477843,2013,10,31,2013-10-31,21:40:00,3,OH,39,0,50,0,0,0.02,0,39.14,-84.53,39.14,-84.53,0,0,0,0,0,61,0,0,0,EG
477845,2013,10,31,2013-10-31,21:40:00,3,OH,39,0,55,0,0,0.03,0,40.2083,-84.0042,40.2612,-83.9105,0,0,0,0,0,21,0,0,0,EG
477841,2013,10,31,2013-10-31,21:46:00,3,OH,39,0,50,0,0,0.005,0,39.936,-83.8124,39.936,-83.8124,0,0,0,0,0,23,0,0,0,EG
480309,2013,10,31,2013-10-31,21:47:00,3,TN,47,0,52,0,0,0.01,0,36.07,-86.67,36.07,-86.67,0,0,0,0,0,37,0,0,0,EG
480311,2013,10,31,2013-10-31,21:50:00,3,TN,47,0,52,0,0,0.005,0,36.0239,-86.712,36.0239,-86.712,0,0,0,0,0,37,0,0,0,EG
477892,2013,10,31,2013-10-31,21:50:00,3,OH,39,0,50,0,0,0.001,0,40.25,-83.76,40.25,-83.76,0,0,0,0,0,91,0,0,0,EG
477839,2013,10,31,2013-10-31,21:52:00,3,OH,39,0,55,0,0,0.025,0,40.651,-83.6008,40.651,-83.6008,0,0,0,0,0,65,0,0,0,EG
476230,2013,10,31,2013-10-31,21:55:00,3,KY,21,0,50,0,0,0,0,38.22,-85.4142,38.22,-85.4142,0,0,0,0,0,211,0,0,0,MG
480310,2013,10,31,2013-10-31,21:56:00,3,TN,47,0,52,0,0,0.003,0,35.95,-86.68,35.95,-86.68,0,0,0,0,0,187,0,0,0,EG
480312,2013,10,31,2013-10-31,21:58:00,3,TN,47,0,52,0,0,0.001,0,36.1314,-86.3715,36.1314,-86.3715,0,0,0,0,0,189,0,0,0,EG
480313,2013,10,31,2013-10-31,22:00:00,3,TN,47,0,52,0,0,0.001,0,36.2339,-86.444,36.2339,-86.444,0,0,0,0,0,189,0,0,0,EG
476232,2013,10,31,2013-10-31,22:00:00,3,KY,21,0,52,0,0,0.002,0,37.98,-84.18,37.98,-84.18,0,0,0,0,0,49,0,0,0,EG
480314,2013,10,31,2013-10-31,22:01:00,3,TN,47,0,52,0,0,0,0,36.2451,-86.3809,36.2451,-86.3809,0,0,0,0,0,189,0,0,0,EG
476228,2013,10,31,2013-10-31,22:11:00,3,KY,21,0,52,0,0,0.003,0,37.8841,-84.5789,37.8841,-84.5789,0,0,0,0,0,113,0,0,0,EG
477895,2013,10,31,2013-10-31,22:13:00,3,OH,39,0,50,0,0,0,0,39.589,-83.6665,39.589,-83.6665,0,0,0,0,0,57,0,0,0,EG
476231,2013,10,31,2013-10-31,22:15:00,3,KY,21,0,52,0,0,0.04,0,38.0784,-84.4327,38.0784,-84.4327,0,0,0,0,0,67,0,0,0,EG
477896,2013,10,31,2013-10-31,22:15:00,3,OH,39,0,50,0,0,0.001,0,39.45,-83.83,39.45,-83.83,0,0,0,0,0,27,0,0,0,EG
480315,2013,10,31,2013-10-31,22:15:00,3,TN,47,0,52,0,0,0.001,0,35.7325,-86.731,35.7325,-86.731,0,0,0,0,0,187,0,0,0,EG
484092,2013,10,31,2013-10-31,22:15:00,3,OH,39,0,50,0,0,0.001,0,41.05,-83.32,41.05,-83.32,0,0,0,0,0,147,0,0,0,EG
484093,2013,10,31,2013-10-31,22:15:00,3,OH,39,0,52,0,0,0.25,0,41.0903,-83.3498,41.1226,-83.1157,0,0,0,0,0,147,0,0,0,EG
477897,2013,10,31,2013-10-31,22:19:00,3,OH,39,0,52,0,0,0,0,40.3193,-83.3103,40.3193,-83.3103,0,0,0,0,0,159,0,0,0,MG
484096,2013,10,31,2013-10-31,22:25:00,3,OH,39,0,50,0,0,0.015,0,40.8,-82.98,40.8,-82.98,0,0,0,0,0,33,0,0,0,EG
484099,2013,10,31,2013-10-31,22:25:00,3,OH,39,0,50,0,0,0.006,0,40.58,-83.13,40.58,-83.13,0,0,0,0,0,101,0,0,0,EG
484098,2013,10,31,2013-10-31,22:26:00,3,OH,39,0,50,0,0,0,0,40.58,-83.13,40.58,-83.13,0,0,0,0,0,101,0,0,0,EG
480316,2013,10,31,2013-10-31,22:30:00,3,TN,47,0,52,0,0,0.003,0,36.55,-85.5,36.55,-85.5,0,0,0,0,0,27,0,0,0,EG
484095,2013,10,31,2013-10-31,22:30:00,3,OH,39,0,50,0,0,0.001,0,40.78,-82.73,40.78,-82.73,0,0,0,0,0,33,0,0,0,EG
484097,2013,10,31,2013-10-31,22:30:00,3,OH,39,0,50,0,0,0.001,0,40.97,-82.85,40.97,-82.85,0,0,0,0,0,33,0,0,0,EG
477903,2013,10,31,2013-10-31,22:37:00,3,OH,39,0,50,0,0,0.001,0,39.1204,-83.815,39.1204,-83.815,0,0,0,0,0,71,0,0,0,EG
477899,2013,10,31,2013-10-31,22:38:00,3,OH,39,0,50,0,0,0.002,0,39.9645,-82.9945,39.9645,-82.9945,0,0,0,0,0,49,0,0,0,EG
477898,2013,10,31,2013-10-31,22:40:00,3,OH,39,0,50,0,0,0.001,0,39.9642,-82.9832,39.9642,-82.9832,0,0,0,0,0,49,0,0,0,EG
484091,2013,10,31,2013-10-31,22:45:00,3,OH,39,0,52,0,0,0.15,0,40.88,-82.65,40.88,-82.65,0,0,0,0,0,139,0,0,0,EG
484490,2013,10,31,2013-10-31,22:45:00,3,KY,21,0,50,0,0,0,0,38.0957,-83.9527,38.0957,-83.9527,0,0,0,0,0,173,0,0,0,EG
477905,2013,10,31,2013-10-31,22:47:00,3,OH,39,0,50,0,0,0.001,0,39.1554,-83.5061,39.1554,-83.5061,0,0,0,0,0,71,0,0,0,EG
484090,2013,10,31,2013-10-31,22:50:00,3,OH,39,0,50,0,0,0.015,0,40.67,-82.58,40.67,-82.58,0,0,0,0,0,139,0,0,0,EG
477901,2013,10,31,2013-10-31,22:51:00,3,OH,39,0,50,0,0,0.003,0,39.8837,-82.7496,39.8837,-82.7496,0,0,0,0,0,45,0,0,0,EG
477719,2013,10,31,2013-10-31,22:52:00,3,KY,21,0,50,0,0,0.001,0,38.65,-83.75,38.65,-83.75,0,0,0,0,0,161,0,0,0,EG
476235,2013,10,31,2013-10-31,22:55:00,3,KY,21,0,52,0,0,0.02,0,37.33,-84.68,37.33,-84.68,0,0,0,0,0,137,0,0,0,EG
477907,2013,10,31,2013-10-31,22:55:00,3,OH,39,0,50,0,0,0.005,0,39.4,-83.18,39.4,-83.18,0,0,0,0,0,141,0,0,0,EG
484071,2013,10,31,2013-10-31,23:00:00,3,OH,39,0,50,0,0,0.005,0,40.3,-82.7,40.3,-82.7,0,0,0,0,0,83,0,0,0,EG
483180,2013,10,31,2013-10-31,23:03:00,3,OH,39,0,50,0,0,0.002,0,39.23,-83.27,39.23,-83.27,0,0,0,0,0,141,0,0,0,EG
483189,2013,10,31,2013-10-31,23:05:00,3,KY,21,0,50,0,0,0,0,38.54,-83.74,38.54,-83.74,0,0,0,0,0,161,0,0,0,MG
484089,2013,10,31,2013-10-31,23:05:00,3,OH,39,0,50,0,0,0.008,0,41.4,-82.22,41.4,-82.22,0,0,0,0,0,93,0,0,0,EG
484516,2013,10,31,2013-10-31,23:05:00,3,KY,21,0,51,0,0,0,0,38.08,-83.76,38.08,-83.76,0,0,0,0,0,11,0,0,0,MG
484497,2013,10,31,2013-10-31,23:07:00,3,KY,21,0,50,0,0,0.001,0,37.84,-83.95,37.84,-83.95,0,0,0,0,0,197,0,0,0,EG
483187,2013,10,31,2013-10-31,23:10:00,3,OH,39,0,60,0,0,0.005,0,40,-82.47,40,-82.47,0,0,0,0,0,89,0,0,0,EG
484070,2013,10,31,2013-10-31,23:10:00,3,OH,39,0,50,0,0,0.05,0,40.87,-82.3,40.87,-82.3,0,0,0,0,0,5,0,0,0,EG
484069,2013,10,31,2013-10-31,23:15:00,3,OH,39,0,52,0,0,0.25,0,41.23,-82.62,41.23,-82.62,0,0,0,0,0,77,0,0,0,EG
483181,2013,10,31,2013-10-31,23:16:00,3,OH,39,0,50,0,0,0.002,0,39.64,-82.43,39.64,-82.43,0,0,0,0,0,73,0,0,0,EG
483182,2013,10,31,2013-10-31,23:17:00,3,OH,39,0,50,0,0,0.001,0,39.44,-82.68,39.44,-82.68,0,0,0,0,0,73,0,0,0,EG
483183,2013,10,31,2013-10-31,23:19:00,3,OH,39,0,55,0,0,0.003,0,40.01,-82.33,40.01,-82.33,0,0,0,0,0,89,0,0,0,EG
483185,2013,10,31,2013-10-31,23:20:00,3,OH,39,0,50,0,0,0.002,0,39.49,-82.36,39.49,-82.36,0,0,0,0,0,73,0,0,0,EG
480317,2013,10,31,2013-10-31,23:25:00,3,TN,47,0,52,0,0,0.003,0,36.3818,-85.5104,36.3818,-85.5104,0,0,0,0,0,87,0,0,0,EG
483186,2013,10,31,2013-10-31,23:25:00,3,OH,39,0,50,0,0,0.002,0,39.1,-82.92,39.1,-82.92,0,0,0,0,0,131,0,0,0,EG
484075,2013,10,31,2013-10-31,23:25:00,3,OH,39,0,50,0,0,0.002,0,40.5205,-82.0069,40.5205,-82.0069,0,0,0,0,0,75,0,0,0,EG
484085,2013,10,31,2013-10-31,23:25:00,3,OH,39,0,50,0,0,0.003,0,40.92,-82.05,40.97,-81.78,0,0,0,0,0,169,0,0,0,EG
484498,2013,10,31,2013-10-31,23:25:00,3,KY,21,0,50,0,0,0,0,37.64,-83.97,37.64,-83.97,0,0,0,0,0,65,0,0,0,EG
484499,2013,10,31,2013-10-31,23:25:00,3,KY,21,0,50,0,0,0,0,37.82,-83.79,37.82,-83.79,0,0,0,0,0,197,0,0,0,EG
483188,2013,10,31,2013-10-31,23:28:00,3,OH,39,0,50,0,0,0.001,0,38.88,-83,38.88,-83,0,0,0,0,0,145,0,0,0,EG
484083,2013,10,31,2013-10-31,23:30:00,3,OH,39,0,50,0,0,0.015,0,41.13,-81.87,41.13,-81.87,0,0,0,0,0,103,0,0,0,EG
484500,2013,10,31,2013-10-31,23:30:00,3,KY,21,0,50,0,0,0,0,37.68,-84.01,37.68,-84.01,0,0,0,0,0,65,0,0,0,EG
484501,2013,10,31,2013-10-31,23:30:00,3,KY,21,0,50,0,0,0,0,37.91,-83.58,37.91,-83.58,0,0,0,0,0,165,0,0,0,EG
484502,2013,10,31,2013-10-31,23:30:00,3,KY,21,0,50,0,0,0,0,38.19,-83.44,38.19,-83.44,0,0,0,0,0,205,0,0,0,EG
476064,2013,10,31,2013-10-31,23:30:00,3,OH,39,0,56,0,0,0.02,0,39.72,-82.2,39.72,-82.2,0,0,0,0,0,127,0,0,0,MG
476065,2013,10,31,2013-10-31,23:30:00,3,OH,39,0,50,0,0,0.01,0,39.27,-81.7,39.27,-81.7,0,0,0,0,0,167,0,0,0,EG
476239,2013,10,31,2013-10-31,23:30:00,3,KY,21,0,52,0,0,0,0,37.75,-84.3,37.75,-84.3,0,0,0,0,0,151,0,0,0,EG
477550,2013,10,31,2013-10-31,23:30:00,3,OH,39,0,50,0,0,0.035,0,40.089,-81.5667,40.089,-81.5667,0,0,0,0,0,59,0,0,0,EG
477551,2013,10,31,2013-10-31,23:30:00,3,OH,39,0,50,0,0,0.025,0,40.4,-81.4,40.4,-81.4,0,0,0,0,0,157,0,0,0,EG
476069,2013,10,31,2013-10-31,23:31:00,3,OH,39,0,50,0,0,0.01,0,39.7212,-82.2975,39.7212,-82.2975,0,0,0,0,0,127,0,0,0,EG
477553,2013,10,31,2013-10-31,23:34:00,3,OH,39,0,50,0,0,0.025,0,39.95,-82.2,39.95,-82.2,0,0,0,0,0,119,0,0,0,EG
480318,2013,10,31,2013-10-31,23:35:00,3,TN,47,0,52,0,0,0.003,0,36.42,-85.43,36.42,-85.43,0,0,0,0,0,133,0,0,0,EG
484503,2013,10,31,2013-10-31,23:35:00,3,KY,21,0,50,0,0,0,0,38.01,-83.62,38.01,-83.62,0,0,0,0,0,165,0,0,0,EG
476079,2013,10,31,2013-10-31,23:38:00,3,KY,21,0,50,0,0,0,0,38.4946,-83.0183,38.4946,-83.0183,0,0,0,0,0,89,0,0,0,EG
477554,2013,10,31,2013-10-31,23:40:00,3,OH,39,0,50,0,0,0.015,0,40.58,-81.09,40.58,-81.09,0,0,0,0,0,19,0,0,0,EG
477555,2013,10,31,2013-10-31,23:40:00,3,OH,39,0,50,0,0,0.025,0,40.26,-81.75,40.26,-81.75,0,0,0,0,0,31,0,0,0,EG
484504,2013,10,31,2013-10-31,23:40:00,3,KY,21,0,50,0,0,0,0,37.72,-83.83,37.72,-83.83,0,0,0,0,0,65,0,0,0,EG
484505,2013,10,31,2013-10-31,23:40:00,3,KY,21,0,50,0,0,0,0,37.83,-83.61,37.83,-83.61,0,0,0,0,0,165,0,0,0,EG
484506,2013,10,31,2013-10-31,23:40:00,3,KY,21,0,50,0,0,0,0,37.03,-84.39,37.03,-84.39,0,0,0,0,0,199,0,0,0,EG
476058,2013,10,31,2013-10-31,23:43:00,3,OH,39,0,50,0,0,0.02,0,39.1584,-82.5273,39.1584,-82.5273,0,0,0,0,0,163,0,0,0,EG
480319,2013,10,31,2013-10-31,23:45:00,3,TN,47,0,52,0,0,0.003,0,36.38,-85.32,36.38,-85.32,0,0,0,0,0,133,0,0,0,EG
480320,2013,10,31,2013-10-31,23:48:00,3,TN,47,0,50,0,0,0,0,36.1484,-85.5232,36.1484,-85.5232,0,0,0,0,0,141,0,0,0,EG
476060,2013,10,31,2013-10-31,23:48:00,3,OH,39,0,50,0,0,0.01,0,39.62,-82.1,39.6023,-82.0806,0,0,0,0,0,127,0,0,0,EG
484508,2013,10,31,2013-10-31,23:55:00,3,KY,21,0,50,0,0,0,0,37.43,-84,37.43,-84,0,0,0,0,0,109,0,0,0,EG
484509,2013,10,31,2013-10-31,23:55:00,3,KY,21,0,50,0,0,0,0,37.74,-83.64,37.74,-83.64,0,0,0,0,0,237,0,0,0,EG
484072,2013,11,1,2013-11-01,00:00:00,3,OH,39,0,50,0,0,0.01,0,41.43,-81.45,41.43,-81.45,0,0,0,0,0,35,0,0,0,EG
484495,2013,11,1,2013-11-01,00:00:00,3,KY,21,0,50,0,0,0,0,38.08,-83.05,38.08,-83.05,0,0,0,0,0,63,0,0,0,EG
476070,2013,11,1,2013-11-01,00:00:00,3,KY,21,0,52,0,0,0,0,38.38,-82.7,38.38,-82.7,0,0,0,0,0,19,0,0,0,EG
477556,2013,11,1,2013-11-01,00:04:00,3,OH,39,0,50,0,0,0.015,0,39.9506,-81.825,39.9506,-81.825,0,0,0,0,0,119,0,0,0,EG
484510,2013,11,1,2013-11-01,00:05:00,3,KY,21,0,50,0,0,0,0,37.57,-83.71,37.57,-83.71,0,0,0,0,0,129,0,0,0,EG
484511,2013,11,1,2013-11-01,00:05:00,3,KY,21,0,50,0,0,0,0,37.45,-83.72,37.45,-83.72,0,0,0,0,0,189,0,0,0,EG
484078,2013,11,1,2013-11-01,00:10:00,3,OH,39,0,50,0,0,0.015,0,41.77,-81.12,41.77,-81.12,0,0,0,0,0,85,0,0,0,EG
484512,2013,11,1,2013-11-01,00:10:00,3,KY,21,0,50,0,0,0,0,37.1,-84.18,37.1,-84.18,0,0,0,0,0,125,0,0,0,EG
484513,2013,11,1,2013-11-01,00:10:00,3,KY,21,0,50,0,0,0,0,37.54,-83.71,37.54,-83.71,0,0,0,0,0,129,0,0,0,EG
484514,2013,11,1,2013-11-01,00:10:00,3,KY,21,0,50,0,0,0,0,36.68,-84.34,36.68,-84.34,0,0,0,0,0,147,0,0,0,EG
476062,2013,11,1,2013-11-01,00:10:00,3,OH,39,0,50,0,0,0.02,0,39.65,-81.85,39.65,-81.85,0,0,0,0,0,115,0,0,0,EG
476088,2013,11,1,2013-11-01,00:12:00,3,OH,39,0,50,0,0,0.01,0,38.4237,-82.4852,38.4237,-82.4852,0,0,0,0,0,87,0,0,0,EG
476050,2013,11,1,2013-11-01,00:14:00,3,WV,54,0,54,0,0,0,0,38.37,-82.55,38.37,-82.55,0,0,0,0,0,99,0,0,0,MG
476067,2013,11,1,2013-11-01,00:15:00,3,KY,21,0,56,0,0,0.02,0,38.47,-82.63,38.47,-82.63,0,0,0,0,0,19,0,0,0,EG
